,Track ID,Name,Artist,Album,Genre,Location,Kind,Size,Total Time
197,606,Give Me Novacaine,Green Day,American Idiot,Rock,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Green%20Day/American%20Idiot/07%20Give%20Me%20Novacaine.mp3,MPEG audio file,8286172,205818
198,608,She's a Rebel,Green Day,American Idiot,Rock,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Green%20Day/American%20Idiot/08%20She's%20a%20Rebel.mp3,MPEG audio file,4871442,120450
199,610,Extraordinary Girl,Green Day,American Idiot,Rock,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Green%20Day/American%20Idiot/09%20Extraordinary%20Girl.mp3,MPEG audio file,8612182,213968
200,612,Letter Bomb,Green Day,American Idiot,Rock,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Green%20Day/American%20Idiot/10%20Letter%20Bomb.mp3,MPEG audio file,9897398,246099
201,614,Wake Me Up When September Ends,Green Day,American Idiot,Rock,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Green%20Day/American%20Idiot/11%20Wake%20Me%20Up%20When%20September%20Ends.mp3,MPEG audio file,11480438,285675
202,616,Homecoming: The Death of St. Jimmy/East 12th St. /Nobody Likes You/Rock,Green Day,American Idiot,Rock,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Green%20Day/American%20Idiot/12%20Homecoming_%20The%20Death%20of%20St.%20Jimmy_East%2012th%20St.%20_Nobody%20Likes%20You_Rock.mp3,MPEG audio file,22395423,558550
203,618,Whatsername,Green Day,American Idiot,Rock,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Green%20Day/American%20Idiot/13%20Whatsername.mp3,MPEG audio file,10142950,252238
204,620,Another Day of Sun,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/01%20Another%20Day%20of%20Sun.mp3,MPEG audio file,9210895,228231
205,622,Someone in the Crowd,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/02%20Someone%20in%20the%20Crowd.mp3,MPEG audio file,10474690,259683
206,624,Mia & Sebastian's Theme,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/03%20Mia%20&%20Sebastian's%20Theme.mp3,MPEG audio file,3980786,98115
207,626,A Lovely Night,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/04%20A%20Lovely%20Night.mp3,MPEG audio file,9546362,236564
208,628,Herman's Habit,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/05%20Herman's%20Habit.mp3,MPEG audio file,4526216,111673
209,630,City of Stars,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/06%20City%20of%20Stars.mp3,MPEG audio file,4509761,111307
210,632,Planetarium,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/07%20Planetarium.mp3,MPEG audio file,10382049,257332
211,634,Summer Montage / Madeline,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/08%20Summer%20Montage%20_%20Madeline.mp3,MPEG audio file,5049044,124708
212,636,City of Stars,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/09%20City%20of%20Stars.mp3,MPEG audio file,6055524,149760
213,638,Start a Fire,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/10%20Start%20a%20Fire.mp3,MPEG audio file,7758404,192182
214,640,Engagement Party,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/11%20Engagement%20Party.mp3,MPEG audio file,3544417,87248
215,642,Audition (The Fools Who Dream),Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/12%20Audition%20(The%20Fools%20Who%20Dream).mp3,MPEG audio file,9215038,228336
216,644,Epilogue,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/13%20Epilogue.mp3,MPEG audio file,18475036,459520
217,646,The End,Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/14%20The%20End.mp3,MPEG audio file,1900546,46341
218,648,City of Stars (Humming),Justin Hurwitz,La La Land [Original Motion Picture Soundtrack],Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Justin%20Hurwitz/La%20La%20Land%20%5BOriginal%20Motion%20Picture%20Soundtrack%5D/15%20City%20of%20Stars%20(Humming).mp3,MPEG audio file,6590702,163030
219,650,24K Magic,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/01%2024K%20Magic.mp3,MPEG audio file,6994468,226951
220,652,Chunky,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/02%20Chunky.mp3,MPEG audio file,6035265,187010
221,654,Perm,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/03%20Perm.mp3,MPEG audio file,6231010,210102
222,656,That's What I Like,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/04%20That's%20What%20I%20Like.mp3,MPEG audio file,6414272,206733
223,658,Versace on the Floor,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/05%20Versace%20on%20the%20Floor.mp3,MPEG audio file,7963481,261276
224,660,Straight Up & Down,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/06%20Straight%20Up%20&%20Down.mp3,MPEG audio file,5929661,198217
225,662,Calling All My Lovelies,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/07%20Calling%20All%20My%20Lovelies.mp3,MPEG audio file,7832436,250122
226,664,Finesse,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/08%20Finesse.mp3,MPEG audio file,6257754,191033
227,666,Too Good to Say Goodbye,Bruno Mars,24K Magic,Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Bruno%20Mars/24K%20Magic/09%20Too%20Good%20to%20Say%20Goodbye.mp3,MPEG audio file,8630721,281861
228,668,I Only Miss You When I Breathe,Christina Grimmie,Side B - EP,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/Side%20B%20-%20EP/01%20I%20Only%20Miss%20You%20When%20I%20Breathe.m4a,Purchased AAC audio file,6992947,187733
229,670,Invisible,Christina Grimmie,Side B - EP,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/Side%20B%20-%20EP/02%20Invisible.m4a,Purchased AAC audio file,7585820,216120
230,672,The Game,Christina Grimmie,Side B - EP,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/Side%20B%20-%20EP/03%20The%20Game.m4a,Purchased AAC audio file,7054184,197586
231,674,I Won't Give Up,Christina Grimmie,Side B - EP,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/Side%20B%20-%20EP/04%20I%20Won't%20Give%20Up.m4a,Purchased AAC audio file,7440750,209880
232,676,Invisible,Christina Grimmie,Invisible,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/Invisible/01%20Invisible.m4a,Purchased AAC audio file,7581800,216272
233,678,Eraser,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/01%20Eraser.mp3,MPEG audio file,9194609,227500
234,680,Castle on the Hill,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/02%20Castle%20on%20the%20Hill.mp3,MPEG audio file,10551017,261224
235,682,Dive,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/03%20Dive.mp3,MPEG audio file,9637137,238497
236,684,Shape of You,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/04%20Shape%20of%20You.mp3,MPEG audio file,9445708,233769
237,686,Perfect,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/05%20Perfect.mp3,MPEG audio file,10639512,263444
238,688,Galway Girl,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/06%20Galway%20Girl.mp3,MPEG audio file,6918125,170893
239,690,Happier,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/07%20Happier.mp3,MPEG audio file,8393935,207595
240,692,New Man,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/08%20New%20Man.mp3,MPEG audio file,7659106,189335
241,694,Hearts Don't Break Around Here,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/09%20Hearts%20Don't%20Break%20Around%20Here.mp3,MPEG audio file,10038514,248476
242,696,What Do I Know?,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/10%20What%20Do%20I%20Know_.mp3,MPEG audio file,9591879,237400
243,698,How Would You Feel (Paean),Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/11%20How%20Would%20You%20Feel%20(Paean).mp3,MPEG audio file,11329099,280607
244,700,Supermarket Flowers,Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/12%20Supermarket%20Flowers.mp3,MPEG audio file,8939409,221178
245,702,Barcelona [Bonus Track],Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/13%20Barcelona%20%5BBonus%20Track%5D.mp3,MPEG audio file,7735316,191216
246,704,Bibia Be Ye Ye [Bonus Track],Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/14%20Bibia%20Be%20Ye%20Ye%20%5BBonus%20Track%5D.mp3,MPEG audio file,7156947,176796
247,706,Nancy Mulligan [Bonus Track],Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/15%20Nancy%20Mulligan%20%5BBonus%20Track%5D.mp3,MPEG audio file,7278386,179853
248,708,Save Myself [Bonus Track],Ed Sheeran,÷,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Ed%20Sheeran/%C3%B7/16%20Save%20Myself%20%5BBonus%20Track%5D.mp3,MPEG audio file,9985033,247144
249,710,Cliche,Christina Grimmie,Cliche - Single,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/Cliche%20-%20Single/01%20Cliche.mp3,MPEG audio file,5857412,210625
250,712,Shrug,Christina Grimmie,Shrug - Single,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/Shrug%20-%20Single/01%20Shrug.mp3,MPEG audio file,6495238,188186
251,714,Find Me (Stripped),Christina Grimmie,Find Me (Stripped) - Single,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/Find%20Me%20(Stripped)%20-%20Single/01%20Find%20Me%20(Stripped).m4a,Purchased AAC audio file,7904120,224494
252,716,Sublime,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/01%20Sublime.m4a,Purchased AAC audio file,7120070,198400
253,718,Steady Love,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/02%20Steady%20Love.m4a,Purchased AAC audio file,8334285,231250
254,720,Everybody Lies,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/05%20Everybody%20Lies.m4a,Purchased AAC audio file,7193075,202860
255,722,Pressure,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/06%20Pressure.m4a,Purchased AAC audio file,7425452,208316
256,724,Invisible,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/03%20Invisible.m4a,Purchased AAC audio file,7590230,213812
257,726,Crowded Room,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/04%20Crowded%20Room.m4a,Purchased AAC audio file,9385330,269080
258,728,Maybe I,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/07%20Maybe%20I.m4a,Purchased AAC audio file,7014374,195956
259,730,Echo,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/08%20Echo.m4a,Purchased AAC audio file,7404279,209750
260,732,I Only Miss You When I Breathe,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/09%20I%20Only%20Miss%20You%20When%20I%20Breathe.m4a,Purchased AAC audio file,6852393,184687
261,734,The Game,Christina Grimmie,All Is Vanity,Pop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Christina%20Grimmie/All%20Is%20Vanity/10%20The%20Game.m4a,Purchased AAC audio file,7039514,194678
262,736,Intro (Curtain Call),Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-01%20Intro%20(Curtain%20Call).m4a,Purchased AAC audio file,1697103,33986
263,738,Fack,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-02%20Fack.m4a,Purchased AAC audio file,7299828,205760
264,740,The Way I Am,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-03%20The%20Way%20I%20Am.m4a,Purchased AAC audio file,10133499,291120
265,742,My Name Is,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-04%20My%20Name%20Is.m4a,Purchased AAC audio file,9349420,268853
266,744,Stan,Eminem & Dido,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-05%20Stan.m4a,Purchased AAC audio file,13833623,404426
267,746,Lose Yourself,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-06%20Lose%20Yourself.m4a,Purchased AAC audio file,11244857,326466
268,748,Shake That,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-07%20Shake%20That.m4a,Purchased AAC audio file,9571890,274440
269,750,Sing for the Moment,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-08%20Sing%20for%20the%20Moment.m4a,Purchased AAC audio file,11814256,340266
270,752,Without Me,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-09%20Without%20Me.m4a,Purchased AAC audio file,10076875,291213
271,754,Like Toy Soldiers,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-10%20Like%20Toy%20Soldiers.m4a,Purchased AAC audio file,10266382,295666
272,756,The Real Slim Shady,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-11%20The%20Real%20Slim%20Shady.m4a,Purchased AAC audio file,9960981,284800
273,758,Mockingbird,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-12%20Mockingbird.m4a,Purchased AAC audio file,8817570,251266
274,760,Guilty Conscience,Eminem & Dr. Dre,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-13%20Guilty%20Conscience.m4a,Purchased AAC audio file,7112591,200213
275,762,Cleanin' Out My Closet,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-14%20Cleanin'%20Out%20My%20Closet.m4a,Purchased AAC audio file,10332725,298960
276,764,Just Lose It,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-15%20Just%20Lose%20It.m4a,Purchased AAC audio file,8687738,248600
277,766,When I'm Gone,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-16%20When%20I'm%20Gone.m4a,Purchased AAC audio file,9827393,281133
278,768,Stan,Eminem & Elton John,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/1-17%20Stan.m4a,Purchased AAC audio file,13160023,380280
279,770,Dead Wrong,Eminem & The Notorious B.I.G.,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/2-01%20Dead%20Wrong.m4a,Purchased AAC audio file,10359482,297440
280,772,Role Model,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/2-02%20Role%20Model.m4a,Purchased AAC audio file,7307510,205280
281,774,Kill You,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/2-03%20Kill%20You.m4a,Purchased AAC audio file,9294100,264786
282,776,Shit On You,Eminem & D12,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/2-04%20Shit%20On%20You.m4a,Purchased AAC audio file,11345194,328213
283,778,Criminal,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/2-05%20Criminal.m4a,Purchased AAC audio file,10923387,313680
284,780,Renegade,Eminem & JAY Z,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/2-06%20Renegade.m4a,Purchased AAC audio file,11623104,336133
285,782,Just Don't Give a Fuck,Eminem,Curtain Call - The Hits (Deluxe Version),Hip-Hop,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Eminem/Curtain%20Call%20-%20The%20Hits%20(Deluxe%20Version)/2-07%20Just%20Don't%20Give%20a%20Fuck.m4a,Purchased AAC audio file,9325396,241960
286,784,Come Fly With Me,Frank Sinatra,Nothing But the Best - The Frank Sinatra Collection (Remastered),Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Frank%20Sinatra/Nothing%20But%20the%20Best%20-%20The%20Frank%20Sinatra%20Collection%20(Remastered)/01%20Come%20Fly%20With%20Me.m4a,Purchased AAC audio file,7929814,193653
287,786,The Best Is Yet to Come (With Count Basie and His Orchestra),Frank Sinatra,Nothing But the Best - The Frank Sinatra Collection (Remastered),Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Frank%20Sinatra/Nothing%20But%20the%20Best%20-%20The%20Frank%20Sinatra%20Collection%20(Remastered)/02%20The%20Best%20Is%20Yet%20to%20Come%20(With%20Count%20Basie%20and%20His%20Orchestra).m4a,Purchased AAC audio file,7083730,175813
288,788,The Way You Look Tonight,Frank Sinatra,Nothing But the Best - The Frank Sinatra Collection (Remastered),Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Frank%20Sinatra/Nothing%20But%20the%20Best%20-%20The%20Frank%20Sinatra%20Collection%20(Remastered)/03%20The%20Way%20You%20Look%20Tonight.m4a,Purchased AAC audio file,7853483,202280
289,790,Luck Be a Lady,Frank Sinatra,Nothing But the Best - The Frank Sinatra Collection (Remastered),Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Frank%20Sinatra/Nothing%20But%20the%20Best%20-%20The%20Frank%20Sinatra%20Collection%20(Remastered)/04%20Luck%20Be%20a%20Lady.m4a,Purchased AAC audio file,12055653,314613
290,792,Bewitched,Frank Sinatra,Nothing But the Best - The Frank Sinatra Collection (Remastered),Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Frank%20Sinatra/Nothing%20But%20the%20Best%20-%20The%20Frank%20Sinatra%20Collection%20(Remastered)/05%20Bewitched.m4a,Purchased AAC audio file,7108395,179906
291,794,The Good Life (With Count Basie and His Orchestra),Frank Sinatra,Nothing But the Best - The Frank Sinatra Collection (Remastered),Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Frank%20Sinatra/Nothing%20But%20the%20Best%20-%20The%20Frank%20Sinatra%20Collection%20(Remastered)/06%20The%20Good%20Life%20(With%20Count%20Basie%20and%20His%20Orchestra).m4a,Purchased AAC audio file,6062917,147400
292,796,The Girl from Ipanema (With Antonio Carlos Jobim),Frank Sinatra,Nothing But the Best - The Frank Sinatra Collection (Remastered),Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Frank%20Sinatra/Nothing%20But%20the%20Best%20-%20The%20Frank%20Sinatra%20Collection%20(Remastered)/07%20The%20Girl%20from%20Ipanema%20(With%20Antonio%20Carlos%20Jobim).m4a,Purchased AAC audio file,7784010,194040
293,798,Fly Me to the Moon (In Other Words),Frank Sinatra,Nothing But the Best - The Frank Sinatra Collection (Remastered),Jazz,file:///Users/AlwynLopez/Music/iTunes/iTunes%20Media/Music/Frank%20Sinatra/Nothing%20But%20the%20Best%20-%20The%20Frank%20Sinatra%20Collection%20(Remastered)/08%20Fly%20Me%20to%20the%20Moon%20(In%20Other%20Words).m4a,Purchased AAC audio file,6106737,147520
